Ext. 1 detalle	Desc. grupo impositivo	Item	Referencia	Desc. item	Grupo impositivo	Tipo inventario	Desc. tipo inventario	Tipo item	Manufactura	Extensión	Maneja lote	U.M. adic.	Asignación lote	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001090	REP170	UNION DE PVC 1 1/2	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001091	REP171	ADAPTADOR MACHO 3/4	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001092	REP172	LLAVE DE PASO PVC	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001093	REP173	UNION DE PVC 1 1/4	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001094	REP174	CODO PVC DE 1 1/2	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001095	REP175	ADAPTADOR HEMBRA PVC 1 1/2	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001096	REP176	ADAPTADOR MACHO PVC 1 1/2	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001097	HER344	CABLE ENCAUCHETADO 3*8 CENTELSA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001098	HER345	MANGUERA PARA HIDROLAVADORA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001099	HER346	LANZA HIDROLAVADORA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001100	HER347	CARETA SOLDADOR ELITE	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001101	HER348	BROCA PARA MADERA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001102	HER349	MINI RELEVO 5 PINES	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001103	HER350	CORREAS B65	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001104	HER351	BANDA MULTI NARVADA DE 12MTS*17	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001105	HER352	CORREAS PARA MOTOR B44	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001106	HER353	BREAKER 3*30	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001107	HER354	ESTACION DE MANDO	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001108	HER355	BREAKER 3*60	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001109	HER356	TOTALIZADOR 83A	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001110	HER357	BREAKER DE 3*40	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001111	HER358	BLOQUE DE DISTRIBUCION	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001112	HER359	CABLE ENCAUCHETADO 3*6	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001113	HER360	CANDADOS	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001114	HER361	JUEGO DE FRESAS	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001115	HER362	CAUTIL	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001116	HER363	FERROLORENS	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001117	HER364	TERMO CUPLAS	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001118	HER365	CORDON PLUMAGINADO	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001119	HER366	piola para aguja	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001120	HER367	SINTE SOLDA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001121	HER368	SOLDADURA 7018	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001122	HER369	DISCO DIAMANTADO	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001123	HER370	SELLO PISTON EXTERNO	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001124	HER371	SELLO PISTON INTERNO	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001125	REP178	PIN DE OJO EXTERNO	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001126	HER372	CINCEL PLUS PUNTA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001127	HER373	CINCEL PLUS PALA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001128	HER374	CORTA CADENAS	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001129	REP179	UNION CADENA PASO 100	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001130	REP180	UNION CADENA PASO 120	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001131	HER375	ESPUMA POLIURETANO	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001132	HER376	MASILLA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001133	REP181	ADAPTADOR MACHODE 1/2	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001134	REP182	GUAIPE DE TELA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001135	HER377	SOPLADOR IN ALAMBRICO	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001136	HER378	RELE TERMICO DE 23*32A	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001137	REP183	CONTATOR 60HZ	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001138	REP184	BREAKER DE 63	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001139	REP185	BREAKER DE 32	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001140	REP186	BARAJE GRANDE	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001141	HER379	BROCA 5/16	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001142	HER380	PLASTICO NEGRO	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001143	REP187	TUBO DE PVC 1 1/2	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001144	REP188	CODO DE 1 1/2 PVC	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001145	REP189	TEE DE 1 1/2 PVC	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001146	REP190	UNION DE 1 1/2 PVC	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001147	REP191	ORINAL MEDIANO E S	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001148	REP192	MAPESET GRIS	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001149	REP193	LAVAMANOS	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001150	REP194	DESAGUE SIFON	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001151	REP195	VALVULA DE BOLA DE 2	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001152	HER381	JUEGO LLAVES	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001153	HER382	MANGO DE FUERZA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001154	REP196	TUBO SANITARIO DE PVC DE 2	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001155	REP197	UNIVERSAL DE 1	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001156	REP198	BUJE DE 1 1/2	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001157	REP199	UNION DE 1	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001158	REP200	TEE DE 1	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001159	REP201	ADAPTADORHEMBRA DE 1	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001160	REP202	CODO SIFON DE 3	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001161	REP203	SEMI CODO DE 3	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001162	REP204	CODO DE PVC DE 3	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001163	REP205	CODO PVC DE 2	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001164	REP206	BASE BOMBIN	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001165	REP207	FILTRO AIRE DA 2772	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001166	REP208	BOMBILLO 50W	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001167	REP209	TEE DE ROSCA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001168	REP210	CODO DE ROSCA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001169	REP211	FRAGUA BLANCO	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001170	REP212	SEMENTO BLANCO	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001171	REP213	ACOPLE SANITARIO	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001172	REP214	MINI BREAKER DE 3*40	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001173	HER383	PONCHADORA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001174	REP215	CABEZAL DE COMBUSTION	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001175	REP216	TORNILLO REGULACION	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001176	REP217	PLACA SERVO MOTOR	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001177	REP218	VENTILADOR AL SOPORTE DEL QUEMADOR	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001178	REP219	CONJUNTO DE EJE	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001179	REP220	REPUESTO RELE	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001180	REP221	LLAVE DE DUCHA	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001181	REP222	BOMBILLO 30W	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001182	REP223	CERAMICA PISO	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001183	REP224	CERAMICA PARED	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001184	REP225	SEMI CODO DE 1 1/2	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001185	HER384	SET 9 LLAVES HEXAGONALES	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001186	REP227	VALVULA ENTRADA SERVICIO	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001187	HER385	JUEGO DESTORNILLADOR PERILLERO	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001188	HER386	SET DE 9 PUNTAS TORX	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001189	REP228	LAPISERO	001 	IN14550501	MATERIALES REPUESTOS Y ACCESORIOS	Inventario	No	No	No	    	No	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0001190	SERV01	SERVICIO DE TRANSPORTE	003 	SERVVENTAS	SERVICIOS DE VENTAS	Servicio	No	No	No	    	No	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0001191	SERV02	MAQUILA	003 	SERVVENTAS	SERVICIOS DE VENTAS	Servicio	No	No	No	    	No	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0001192	SERV03	SERVICIO DE APLICACIONES	003 	SERVVENTAS	SERVICIOS DE VENTAS	Servicio	No	No	No	    	No	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001193	SERV04	ARRENDAMIENTO DE LOTE	001 	SERVVENTAS	SERVICIOS DE VENTAS	Servicio	No	No	No	    	No	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0001194	SERV05	PATROCINIO	003 	SERVVENTAS	SERVICIOS DE VENTAS	Servicio	No	No	No	    	No	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0001195	SERV06	SERVICIO DE CARGUE	003 	SERVVENTAS	SERVICIOS DE VENTAS	Servicio	No	No	No	    	No	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000254	PT0371	UREA X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0000255	PT0092	FORMULACION ESPECIAL SUELO CA POLVO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	IVA 19% SERVICIOS 2.5%, ICA SERV	0000256	SERV09	IM-USO INST ENERG ALAMCENAJE Y CARGUE GR	008 	IMP650501 	MERCANCIA EN IMPORTACION	Servicio	No	No	No	    	No	
	IVA 19% SERVICIOS 2.5%, ICA SERV	0001196	SERV07	USO INST ENERG ALMACENAJE Y CARGUE GR	008 	IMP650501 	MERCANCIA EN IMPORTACION	Servicio	No	No	No	    	No	
	SIN IVA SIN RETENCIONES	0001197	SERV08	USO INST ENERG ALMACENAJE  NO GRAV	000 	IMP650501 	MERCANCIA EN IMPORTACION	Servicio	No	No	No	    	No	
	IVA 19% SERVICIOS 2.5%, ICA SERV	0001198	SERV14	GASTOS OPERATIVOS GR	008 	IMP650501 	MERCANCIA EN IMPORTACION	Servicio	No	No	No	    	No	
	SIN IVA SIN RETENCIONES	0001199	SERV15	GASTOS OPERATIVOS NO GR	000 	IMP650501 	MERCANCIA EN IMPORTACION	Servicio	No	No	No	    	No	
	SIN IVA SIN RETENCIONES	0001200	SERV10	FORMULARIO VUCE ICA/INVIMA NO GR	000 	IMP650501 	MERCANCIA EN IMPORTACION	Servicio	No	No	No	    	No	
	SIN IVA SIN RETENCIONES	0001201	SERV11	AGENCIAMIENTO ADUANERO NO GR	000 	IMP650501 	MERCANCIA EN IMPORTACION	Servicio	No	No	No	    	No	
	SIN IVA SIN RETENCIONES	0001202	SERV12	GASTOS FINANCIERO NO GR	000 	IMP650501 	MERCANCIA EN IMPORTACION	Servicio	No	No	No	    	No	
	SIN IVA SIN RETENCIONES	0001203	SERV13	DILIGENCIAMIENTO DE DOCUMENTOS NO GR	000 	IMP650501 	MERCANCIA EN IMPORTACION	Servicio	No	No	No	    	No	
	SIN IVA SIN RETENCIONES	0001204	SERV16	DILIGEN. REGIST. IMPORT NO GR	000 	IMP650501 	MERCANCIA EN IMPORTACION	Servicio	No	No	No	    	No	
	SIN IVA SIN RETENCIONES	0001205	SERV17	ASESORIAS EN COMERCIO EXTERIOR NO GR	000 	IMP650501 	MERCANCIA EN IMPORTACION	Servicio	No	No	No	    	No	
	SIN IVA SIN RETENCIONES	0001206	SERV18	GESTION ADMINISTRATIVA NO GR	000 	IMP650501 	MERCANCIA EN IMPORTACION	Servicio	No	No	No	    	No	
	SIN IVA SIN RETENCIONES	0001207	SERV19	TRAMITE SEGURO NO GR	000 	IMP650501 	MERCANCIA EN IMPORTACION	Servicio	No	No	No	    	No	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0001208	PT0428	F. ESPECIAL MFE 25-4-13+EM	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0001209	PT0429	FORMULACION ESPECIAL SULFATO DE ZINC 30%	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0001210	MP0038	AGUA OXIGENADA (H2O2)	003 	IN14050502	MATERIA PRIMA EXENTA	Inventario	Si	No	Si	    	Manual	
	IVA 19%; RETEFUENTE 2.5%; Y AUTOCREE	0001211	MP0051	FORMOL 37% X LITRO	001 	IN14050504	MATERIA PRIMA GRAV 19%	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0001213	MP0115	ALTO MAGNESIO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0001214	PT0430	F. ESPECIAL MFE 43.5-0- 0 - 2.4(S)	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0001215	PT0431	F. ESPECIAL MFE 41.4-0-6	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0001216	PT0432	NUCLEO CAMASI ROJO SACO X KILO	003 	IN14300504	GRANULADOS CALFERQUIM	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0001217	PT0433	F. ESPECIAL MFE 8-20-10	003 	IN14300506	MEZCLAS ESPECIALIZDAS GRANULADAS	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0001218	PT0434	F.ESPECIAL MF 15-15-15 X KILO L1	003 	IN14300505	MEZCLAS DE LINEA	Inventario	Si	No	Si	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0001219	PT0435	F.ESPECIAL MF 15-15-15 X KILO L2	003 	IN14300505	MEZCLAS DE LINEA	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0001220	PT0436	F. ESPECIAL MF 17-6-18-2-1 X KILO L1	003 	IN14300505	MEZCLAS DE LINEA	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0001221	PT0437	F. ESPECIAL MF 17-6-18-2-1 X KILO L2	003 	IN14300505	MEZCLAS DE LINEA	Inventario	Si	No	Si y perecedero	    	Manual	
	EXCLUIDA RETECOMPRA 2.5 Y AUTOCREE	0001222	PT0438	F. ESPECIAL MF 25-4-24 X KILO L1	003 	IN14300505	MEZCLAS DE LINEA	Inventario	Si	No	Si y perecedero	    	Manual	
